host_since,neighbourhood,city,accommodates,price
3/13/2015,Elysee,Paris,2,48
11/10/2013,Opera,Paris,2,75
11/14/2012,Elysee,Paris,2,129
12/4/2011,Reuilly,Paris,1,45
8/9/2014,Luxembourg,Paris,1,40
8/9/2014,Luxembourg,Paris,1,48
3/20/2014,Menilmontant,Paris,1,30
7/7/2015,Enclos-St-Laurent,Paris,1,38
7/13/2016,Menilmontant,Paris,1,26
7/13/2016,Menilmontant,Paris,1,25
6/2/2014,Buttes-Montmartre,Paris,1,40
10/9/2014,Vaugirard,Paris,1,54
12/3/2015,Menilmontant,Paris,1,50
7/10/2015,Buttes-Montmartre,Paris,3,40
10/9/2014,Vaugirard,Paris,3,100
5/9/2013,Popincourt,Paris,2,40
5/15/2012,Vaugirard,Paris,2,139
3/10/2016,Enclos-St-Laurent,Paris,1,54
10/27/2014,Buttes-Montmartre,Paris,2,45
2/14/2015,Opera,Paris,2,66
11/27/2015,Buttes-Chaumont,Paris,2,55
2/14/2015,Elysee,Paris,4,180
1/15/2012,Louvre,Paris,3,65
5/30/2014,Louvre,Paris,2,117
7/12/2018,Batignolles-Monceau,Paris,2,55
5/10/2017,Enclos-St-Laurent,Paris,4,30
7/4/2016,Observatoire,Paris,2,35
2/5/2019,Enclos-St-Laurent,Paris,2,29
5/16/2017,Pantheon,Paris,2,65
6/15/2014,Menilmontant,Paris,2,45
3/16/2016,Reuilly,Paris,2,50
10/2/2015,Popincourt,Paris,2,75
10/6/2012,Pantheon,Paris,1,40
1/30/2014,Menilmontant,Paris,2,42
11/4/2014,Pantheon,Paris,2,45
4/20/2012,Buttes-Chaumont,Paris,2,36
9/5/2015,Batignolles-Monceau,Paris,2,60
6/16/2012,Buttes-Chaumont,Paris,2,140
7/29/2015,Popincourt,Paris,2,76
10/3/2013,Gobelins,Paris,3,34
10/25/2015,Menilmontant,Paris,2,50
7/12/2019,Opera,Paris,1,45
8/21/2015,Enclos-St-Laurent,Paris,2,27
7/30/2019,Reuilly,Paris,2,20
10/7/2010,Batignolles-Monceau,Paris,1,38
12/23/2014,Gobelins,Paris,2,36
8/6/2019,Palais-Bourbon,Paris,1,25
8/31/2019,Palais-Bourbon,Paris,2,60
9/4/2019,Buttes-Montmartre,Paris,2,58
10/23/2019,Batignolles-Monceau,Paris,2,70
8/11/2015,Vaugirard,Paris,2,45
8/3/2016,Buttes-Montmartre,Paris,2,45
3/18/2012,Reuilly,Paris,2,50
6/20/2018,Buttes-Montmartre,Paris,1,55
7/12/2013,Buttes-Montmartre,Paris,2,45
7/22/2019,Louvre,Paris,2,155
3/13/2014,Menilmontant,Paris,1,75
9/18/2016,Enclos-St-Laurent,Paris,1,40
4/18/2016,Opera,Paris,2,49
1/20/2014,Opera,Paris,1,45
6/15/2015,Popincourt,Paris,1,69
5/24/2013,Temple,Paris,2,50
8/25/2018,Louvre,Paris,2,50
11/5/2013,Opera,Paris,1,46
2/6/2016,Observatoire,Paris,1,50
8/10/2018,Reuilly,Paris,2,39
9/16/2019,Reuilly,Paris,2,85
7/12/2017,Buttes-Chaumont,Paris,2,50
10/3/2019,Pantheon,Paris,1,115
3/19/2015,Enclos-St-Laurent,Paris,2,70
10/21/2019,Gobelins,Paris,2,70
2/12/2017,Gobelins,Paris,2,50
11/18/2015,Pantheon,Paris,2,60
7/18/2011,Vaugirard,Paris,2,70
12/27/2019,Buttes-Montmartre,Paris,1,50
4/3/2015,Vaugirard,Paris,1,95
4/1/2015,Pantheon,Paris,2,60
9/8/2015,Enclos-St-Laurent,Paris,3,64
7/27/2014,Opera,Paris,4,60
7/5/2020,Menilmontant,Paris,4,100
11/2/2019,Vaugirard,Paris,5,75
4/9/2015,Buttes-Chaumont,Paris,2,14
5/7/2018,Passy,Paris,2,40
6/16/2019,Gobelins,Paris,2,60
9/17/2019,Observatoire,Paris,2,35
4/30/2014,Buttes-Montmartre,Paris,2,60
4/21/2015,Enclos-St-Laurent,Paris,2,45
4/30/2014,Buttes-Montmartre,Paris,2,50
9/2/2019,Bourse,Paris,2,51
4/11/2017,Reuilly,Paris,2,45
2/7/2020,Enclos-St-Laurent,Paris,2,30
9/6/2014,Batignolles-Monceau,Paris,2,35
12/14/2014,Pantheon,Paris,2,50
7/7/2014,Buttes-Montmartre,Paris,2,44
4/10/2017,Batignolles-Monceau,Paris,2,35
1/11/2016,Popincourt,Paris,2,55
6/25/2014,Buttes-Chaumont,Paris,2,70
6/29/2019,Popincourt,Paris,2,50
10/19/2017,Buttes-Chaumont,Paris,2,32
9/2/2019,Louvre,Paris,2,46
7/31/2019,Buttes-Montmartre,Paris,2,60
4/19/2014,Popincourt,Paris,2,30
2/7/2021,Hotel-de-Ville,Paris,2,120
9/3/2014,Batignolles-Monceau,Paris,1,60
12/10/2016,Bourse,Paris,1,35
6/24/2019,Menilmontant,Paris,1,55
2/1/2016,Buttes-Chaumont,Paris,1,29
1/29/2019,Menilmontant,Paris,1,25
7/11/2018,Vaugirard,Paris,1,70
10/6/2019,Buttes-Montmartre,Paris,1,48
6/4/2017,Menilmontant,Paris,1,45
5/11/2016,Menilmontant,Paris,1,40
6/2/2014,Vaugirard,Paris,1,90
1/3/2020,Pantheon,Paris,1,50
5/31/2020,Observatoire,Paris,1,81
1/3/2020,Pantheon,Paris,1,60
2/12/2017,Buttes-Chaumont,Paris,1,24
11/23/2013,Batignolles-Monceau,Paris,1,60
4/8/2013,Menilmontant,Paris,1,30
7/7/2016,Buttes-Chaumont,Paris,1,58
10/27/2019,Reuilly,Paris,1,70
8/1/2014,Popincourt,Paris,1,30
10/26/2018,Menilmontant,Paris,3,120
4/20/2015,Buttes-Montmartre,Paris,1,38
4/10/2018,Gobelins,Paris,1,50
11/15/2016,Buttes-Montmartre,Paris,1,99
2/25/2018,Buttes-Chaumont,Paris,1,100
12/23/2013,Menilmontant,Paris,1,45
6/27/2016,Vaugirard,Paris,1,125
8/30/2020,Menilmontant,Paris,1,50
11/5/2019,Enclos-St-Laurent,Paris,2,32
12/17/2019,Enclos-St-Laurent,Paris,2,50
1/18/2020,Menilmontant,Paris,2,55
2/17/2015,Passy,Paris,2,80
7/18/2015,Buttes-Montmartre,Paris,2,160
5/26/2016,Enclos-St-Laurent,Paris,2,50
6/3/2020,Menilmontant,Paris,2,50
4/14/2015,Enclos-St-Laurent,Paris,2,65
5/4/2016,Gobelins,Paris,2,60
12/9/2015,Observatoire,Paris,2,45
8/18/2015,Vaugirard,Paris,2,95
10/21/2015,Menilmontant,Paris,2,60
1/29/2020,Popincourt,Paris,2,73
2/12/2020,Observatoire,Paris,2,70
7/14/2014,Opera,Paris,2,60
6/22/2016,Vaugirard,Paris,2,50
5/21/2012,Menilmontant,Paris,6,60
7/17/2012,Reuilly,Paris,3,80
6/13/2015,Menilmontant,Paris,3,40
7/5/2015,Enclos-St-Laurent,Paris,4,43
6/25/2012,Buttes-Montmartre,Paris,3,25
6/25/2012,Buttes-Montmartre,Paris,3,29
12/2/2015,Menilmontant,Paris,4,600
2/1/2017,Menilmontant,Paris,3,50
12/9/2013,Pantheon,Paris,3,78
8/3/2017,Passy,Paris,3,80
6/29/2016,Menilmontant,Paris,3,49
6/29/2016,Menilmontant,Paris,3,100
10/22/2017,Batignolles-Monceau,Paris,3,62
9/12/2018,Buttes-Montmartre,Paris,4,55
1/8/2014,Reuilly,Paris,1,60
9/16/2015,Buttes-Chaumont,Paris,1,35
10/14/2015,Observatoire,Paris,1,40
1/10/2016,Enclos-St-Laurent,Paris,1,75
1/28/2019,Bourse,Paris,1,38
12/25/2014,Buttes-Montmartre,Paris,1,35
6/19/2013,Louvre,Paris,1,55
10/15/2012,Enclos-St-Laurent,Paris,1,29
6/27/2015,Vaugirard,Paris,1,23
10/31/2017,Pantheon,Paris,1,30
10/16/2013,Popincourt,Paris,1,35
6/8/2016,Passy,Paris,1,35
11/1/2016,Buttes-Chaumont,Paris,1,29
2/2/2016,Buttes-Chaumont,Paris,1,26
3/15/2014,Menilmontant,Paris,1,35
10/26/2014,Enclos-St-Laurent,Paris,1,120
10/12/2015,Buttes-Montmartre,Paris,1,32
10/12/2015,Buttes-Montmartre,Paris,1,32
1/2/2017,Buttes-Chaumont,Paris,1,55
5/22/2016,Gobelins,Paris,1,38
8/7/2012,Enclos-St-Laurent,Paris,1,60
9/15/2015,Batignolles-Monceau,Paris,1,40
5/22/2016,Gobelins,Paris,1,35
6/8/2009,Opera,Paris,1,65
4/15/2013,Menilmontant,Paris,1,40
7/8/2011,Enclos-St-Laurent,Paris,1,36
7/12/2013,Vaugirard,Paris,1,29
9/22/2014,Popincourt,Paris,1,48
9/10/2015,Vaugirard,Paris,1,70
9/15/2015,Batignolles-Monceau,Paris,1,40
6/28/2013,Temple,Paris,1,60
5/29/2016,Popincourt,Paris,1,35
3/19/2016,Passy,Paris,1,45
2/23/2018,Gobelins,Paris,1,60
10/25/2016,Reuilly,Paris,1,25
9/30/2015,Palais-Bourbon,Paris,1,70
4/24/2015,Gobelins,Paris,1,50
3/14/2012,Buttes-Chaumont,Paris,1,42
10/15/2013,Menilmontant,Paris,1,35
4/20/2015,Vaugirard,Paris,1,50
11/11/2017,Reuilly,Paris,1,50
5/25/2013,Buttes-Montmartre,Paris,1,60
1/8/2016,Buttes-Chaumont,Paris,1,30
12/10/2013,Opera,Paris,1,40
3/17/2017,Popincourt,Paris,1,27
11/21/2015,Buttes-Montmartre,Paris,1,100
8/4/2014,Passy,Paris,1,100
7/10/2019,Buttes-Montmartre,Paris,1,47
8/3/2012,Popincourt,Paris,2,70
4/2/2013,Buttes-Montmartre,Paris,2,39
6/22/2014,Temple,Paris,2,37
12/21/2014,Popincourt,Paris,2,44
10/28/2014,Opera,Paris,2,55
3/18/2016,Passy,Paris,2,41
2/25/2014,Buttes-Montmartre,Paris,2,50
10/26/2016,Buttes-Montmartre,Paris,2,50
7/14/2015,Buttes-Chaumont,Paris,2,40
1/31/2018,Buttes-Chaumont,Paris,2,30
9/11/2014,Pantheon,Paris,2,60
4/17/2014,Buttes-Montmartre,Paris,2,50
12/27/2013,Buttes-Montmartre,Paris,2,42
2/14/2016,Popincourt,Paris,2,28
2/23/2015,Menilmontant,Paris,2,25
2/19/2013,Buttes-Montmartre,Paris,2,100
6/6/2016,Observatoire,Paris,2,120
10/20/2009,Popincourt,Paris,2,60
8/4/2012,Buttes-Montmartre,Paris,2,100
4/14/2016,Batignolles-Monceau,Paris,2,60
4/1/2013,Bourse,Paris,2,40
6/8/2017,Buttes-Montmartre,Paris,2,80
10/14/2015,Observatoire,Paris,2,80
6/29/2019,Popincourt,Paris,2,80
1/15/2020,Menilmontant,Paris,2,50
4/29/2010,Menilmontant,Paris,2,50
9/19/2011,Temple,Paris,2,70
5/21/2014,Gobelins,Paris,2,89
6/24/2014,Passy,Paris,2,110
12/15/2014,Opera,Paris,2,55
3/7/2014,Pantheon,Paris,2,90
11/9/2014,Reuilly,Paris,2,107
2/20/2015,Opera,Paris,2,39
7/16/2016,Gobelins,Paris,2,45
12/27/2012,Batignolles-Monceau,Paris,2,60
7/23/2013,Enclos-St-Laurent,Paris,2,34
3/27/2014,Hotel-de-Ville,Paris,2,55
12/31/2016,Observatoire,Paris,2,40
7/28/2014,Popincourt,Paris,2,45
1/26/2017,Batignolles-Monceau,Paris,2,27
8/3/2016,Menilmontant,Paris,2,33
11/17/2017,Buttes-Chaumont,Paris,2,26
11/20/2014,Enclos-St-Laurent,Paris,2,60
12/5/2015,Buttes-Chaumont,Paris,2,45
10/14/2016,Buttes-Montmartre,Paris,2,35
12/27/2012,Batignolles-Monceau,Paris,2,50
9/23/2012,Hotel-de-Ville,Paris,2,89
9/12/2018,Buttes-Montmartre,Paris,2,40
8/22/2012,Popincourt,Paris,2,60
10/16/2018,Opera,Paris,2,57
5/4/2011,Observatoire,Paris,2,71
9/12/2018,Buttes-Montmartre,Paris,2,45
4/5/2013,Observatoire,Paris,2,32
7/28/2015,Vaugirard,Paris,2,61
5/18/2016,Passy,Paris,2,120
7/24/2016,Vaugirard,Paris,2,110
5/3/2017,Popincourt,Paris,2,84
7/12/2012,Buttes-Chaumont,Paris,2,35
1/10/2015,Passy,Paris,2,100
8/20/2018,Vaugirard,Paris,2,70
3/8/2017,Popincourt,Paris,2,55
3/25/2015,Buttes-Chaumont,Paris,2,39
6/20/2016,Popincourt,Paris,2,45
7/23/2013,Bourse,Paris,2,130
5/13/2017,Menilmontant,Paris,2,55
9/26/2014,Buttes-Montmartre,Paris,2,60
10/5/2014,Popincourt,Paris,2,45
4/14/2016,Observatoire,Paris,2,40
4/29/2014,Buttes-Chaumont,Paris,2,40
8/10/2015,Palais-Bourbon,Paris,2,115
5/15/2012,Gobelins,Paris,2,60
6/7/2014,Observatoire,Paris,2,69
6/7/2014,Observatoire,Paris,2,65
10/29/2014,Buttes-Montmartre,Paris,2,35
10/28/2012,Palais-Bourbon,Paris,2,50
4/19/2015,Popincourt,Paris,2,50
7/18/2015,Observatoire,Paris,2,45
10/19/2013,Enclos-St-Laurent,Paris,2,45
5/28/2016,Vaugirard,Paris,2,65
5/10/2016,Vaugirard,Paris,2,45
8/19/2014,Temple,Paris,2,60
11/3/2015,Popincourt,Paris,2,39
10/28/2012,Vaugirard,Paris,2,63
8/4/2017,Batignolles-Monceau,Paris,2,75
5/1/2012,Batignolles-Monceau,Paris,2,55
8/6/2014,Buttes-Montmartre,Paris,2,50
9/2/2012,Buttes-Montmartre,Paris,2,77
4/20/2018,Vaugirard,Paris,2,65
11/25/2013,Temple,Paris,2,26
11/25/2012,Popincourt,Paris,2,95
2/26/2017,Popincourt,Paris,2,50
9/1/2014,Gobelins,Paris,2,44
10/3/2016,Menilmontant,Paris,2,45
4/15/2018,Menilmontant,Paris,2,43
4/6/2015,Opera,Paris,2,45
11/25/2013,Enclos-St-Laurent,Paris,2,35
11/1/2018,Popincourt,Paris,2,30
4/10/2015,Bourse,Paris,2,60
4/29/2019,Menilmontant,Paris,2,60
9/24/2011,Buttes-Chaumont,Paris,2,70
3/3/2012,Louvre,Paris,2,76
4/13/2012,Reuilly,Paris,2,70
4/28/2015,Menilmontant,Paris,2,30
5/12/2019,Observatoire,Paris,2,60
3/8/2015,Hotel-de-Ville,Paris,2,90
3/17/2015,Vaugirard,Paris,2,34
11/9/2014,Reuilly,Paris,2,50
5/17/2016,Vaugirard,Paris,2,40
7/21/2014,Batignolles-Monceau,Paris,2,41
7/3/2016,Passy,Paris,2,25
7/9/2016,Gobelins,Paris,2,66
8/25/2016,Pantheon,Paris,2,30
3/23/2015,Buttes-Montmartre,Paris,2,50
8/16/2015,Opera,Paris,2,65
8/16/2015,Opera,Paris,2,70
8/31/2013,Batignolles-Monceau,Paris,2,55
7/5/2014,Passy,Paris,2,35
9/19/2016,Buttes-Montmartre,Paris,2,62
2/22/2017,Buttes-Chaumont,Paris,2,34
8/12/2014,Buttes-Montmartre,Paris,2,40
1/10/2015,Passy,Paris,2,125
4/25/2014,Batignolles-Monceau,Paris,2,60
1/1/2016,Opera,Paris,2,66
3/13/2015,Popincourt,Paris,2,40
4/26/2019,Reuilly,Paris,2,40
4/17/2016,Gobelins,Paris,2,57
12/27/2012,Reuilly,Paris,2,56
8/16/2014,Bourse,Paris,2,60
9/24/2011,Buttes-Chaumont,Paris,2,75
5/18/2016,Passy,Paris,2,100
5/11/2016,Enclos-St-Laurent,Paris,2,70
1/27/2015,Louvre,Paris,2,100
4/17/2013,Batignolles-Monceau,Paris,2,75
8/7/2013,Buttes-Montmartre,Paris,2,10
10/3/2018,Passy,Paris,2,69
4/29/2019,Menilmontant,Paris,2,60
4/26/2019,Reuilly,Paris,2,60
10/25/2017,Hotel-de-Ville,Paris,2,75
5/13/2017,Menilmontant,Paris,2,80
4/4/2018,Temple,Paris,6,70
5/15/2017,Enclos-St-Laurent,Paris,3,40
6/21/2010,Reuilly,Paris,3,60
10/13/2013,Reuilly,Paris,4,50
10/24/2015,Buttes-Chaumont,Paris,3,60
2/22/2018,Batignolles-Monceau,Paris,4,120
12/11/2013,Gobelins,Paris,4,100
10/5/2015,Pantheon,Paris,4,100
11/7/2013,Hotel-de-Ville,Paris,4,110
6/11/2016,Menilmontant,Paris,3,45
7/7/2013,Reuilly,Paris,3,43
3/22/2015,Batignolles-Monceau,Paris,4,55
10/4/2015,Temple,Paris,3,45
2/3/2015,Reuilly,Paris,3,43
2/17/2019,Elysee,Paris,4,130
7/12/2017,Gobelins,Paris,4,49
10/24/2014,Opera,Paris,3,70
10/29/2014,Vaugirard,Paris,3,35
8/5/2015,Buttes-Chaumont,Paris,4,65
12/1/2014,Enclos-St-Laurent,Paris,3,35
2/17/2014,Menilmontant,Paris,4,37
1/25/2017,Menilmontant,Paris,3,34
1/9/2017,Bourse,Paris,4,72
7/8/2013,Popincourt,Paris,4,45
11/12/2014,Enclos-St-Laurent,Paris,3,50
10/3/2014,Buttes-Montmartre,Paris,3,75
9/14/2015,Menilmontant,Paris,3,43
12/15/2015,Opera,Paris,4,75
4/12/2015,Vaugirard,Paris,3,75
2/19/2016,Menilmontant,Paris,3,49
6/29/2017,Reuilly,Paris,4,160
10/25/2015,Menilmontant,Paris,4,90
4/4/2013,Batignolles-Monceau,Paris,4,75
12/23/2013,Reuilly,Paris,4,59
6/30/2012,Vaugirard,Paris,1,13
4/16/2013,Menilmontant,Paris,1,25
7/1/2014,Observatoire,Paris,1,30
5/26/2014,Hotel-de-Ville,Paris,1,50
7/25/2012,Elysee,Paris,1,35
6/23/2015,Observatoire,Paris,1,27
3/6/2015,Popincourt,Paris,1,65
1/25/2015,Buttes-Montmartre,Paris,1,70
4/3/2015,Popincourt,Paris,1,30
7/12/2017,Buttes-Chaumont,Paris,1,27
7/20/2017,Palais-Bourbon,Paris,1,30
6/14/2016,Vaugirard,Paris,1,80
3/18/2017,Menilmontant,Paris,1,19
2/28/2018,Passy,Paris,1,85
9/30/2014,Temple,Paris,1,91
12/15/2015,Popincourt,Paris,1,41
3/31/2016,Reuilly,Paris,1,22
12/23/2016,Buttes-Montmartre,Paris,1,18
7/4/2017,Observatoire,Paris,1,19
6/16/2016,Enclos-St-Laurent,Paris,1,49
12/16/2015,Palais-Bourbon,Paris,1,17
4/26/2015,Buttes-Montmartre,Paris,1,76
9/15/2014,Reuilly,Paris,1,50
5/14/2014,Gobelins,Paris,1,65
3/19/2018,Buttes-Montmartre,Paris,1,20
10/21/2015,Enclos-St-Laurent,Paris,1,73
3/22/2017,Popincourt,Paris,1,65
4/24/2016,Gobelins,Paris,1,49
1/16/2016,Gobelins,Paris,1,57
9/7/2012,Observatoire,Paris,1,52
5/8/2013,Popincourt,Paris,1,29
7/5/2015,Popincourt,Paris,1,23
8/26/2015,Buttes-Montmartre,Paris,1,66
8/10/2014,Buttes-Chaumont,Paris,1,30
10/11/2016,Observatoire,Paris,1,19
9/17/2015,Observatoire,Paris,1,25
4/28/2014,Gobelins,Paris,1,35
4/4/2014,Observatoire,Paris,1,21
12/24/2016,Batignolles-Monceau,Paris,1,70
12/3/2012,Buttes-Montmartre,Paris,1,33
1/23/2015,Menilmontant,Paris,1,55
7/25/2015,Menilmontant,Paris,1,20
10/1/2016,Menilmontant,Paris,1,25
9/4/2014,Buttes-Montmartre,Paris,1,30
4/4/2015,Buttes-Montmartre,Paris,1,30
11/26/2017,Menilmontant,Paris,1,42
1/5/2018,Vaugirard,Paris,1,30
3/18/2014,Vaugirard,Paris,1,60
6/18/2012,Luxembourg,Paris,1,46
2/4/2013,Enclos-St-Laurent,Paris,1,45
3/25/2013,Vaugirard,Paris,1,58
6/14/2013,Enclos-St-Laurent,Paris,1,36
6/10/2014,Opera,Paris,1,47
2/5/2013,Vaugirard,Paris,1,60
5/19/2016,Palais-Bourbon,Paris,1,52
3/21/2017,Popincourt,Paris,1,21
2/28/2015,Vaugirard,Paris,1,61
10/15/2015,Batignolles-Monceau,Paris,1,35
11/16/2013,Observatoire,Paris,1,54
10/29/2017,Luxembourg,Paris,1,90
3/31/2018,Opera,Paris,1,55
7/26/2016,Menilmontant,Paris,1,50
2/11/2016,Popincourt,Paris,1,35
8/3/2017,Menilmontant,Paris,1,60
11/14/2012,Popincourt,Paris,1,43
8/27/2012,Enclos-St-Laurent,Paris,1,81
7/17/2012,Batignolles-Monceau,Paris,1,60
6/23/2013,Louvre,Paris,1,75
3/26/2014,Reuilly,Paris,1,60
3/8/2013,Buttes-Montmartre,Paris,1,35
4/11/2014,Reuilly,Paris,1,42
6/5/2014,Enclos-St-Laurent,Paris,1,48
3/26/2013,Buttes-Montmartre,Paris,1,42
8/3/2015,Pantheon,Paris,1,43
8/19/2015,Menilmontant,Paris,1,50
10/17/2013,Popincourt,Paris,1,32
10/1/2015,Buttes-Montmartre,Paris,1,80
1/23/2013,Batignolles-Monceau,Paris,1,45
5/3/2014,Enclos-St-Laurent,Paris,1,44
10/22/2016,Buttes-Montmartre,Paris,1,90
5/11/2015,Vaugirard,Paris,1,40
1/25/2017,Pantheon,Paris,1,48
10/22/2014,Gobelins,Paris,1,39
12/29/2014,Popincourt,Paris,1,75
7/4/2012,Reuilly,Paris,1,49
3/29/2015,Enclos-St-Laurent,Paris,1,50
9/3/2017,Palais-Bourbon,Paris,1,75
8/23/2013,Vaugirard,Paris,1,49
10/4/2013,Vaugirard,Paris,1,60
10/4/2017,Menilmontant,Paris,1,30
2/15/2016,Luxembourg,Paris,1,65
7/14/2015,Elysee,Paris,1,28
6/19/2018,Vaugirard,Paris,1,46
1/8/2013,Buttes-Chaumont,Paris,1,70
6/29/2017,Buttes-Montmartre,Paris,1,31
2/28/2015,Passy,Paris,1,70
2/20/2017,Buttes-Montmartre,Paris,1,33
2/13/2015,Gobelins,Paris,1,95
12/28/2017,Gobelins,Paris,1,30
4/12/2015,Buttes-Chaumont,Paris,1,27
7/22/2015,Vaugirard,Paris,1,21
5/6/2015,Buttes-Montmartre,Paris,1,41
1/25/2015,Reuilly,Paris,1,35
7/16/2015,Menilmontant,Paris,1,35
8/29/2014,Batignolles-Monceau,Paris,1,15
7/10/2018,Batignolles-Monceau,Paris,1,34
12/13/2014,Gobelins,Paris,1,93
10/29/2014,Buttes-Chaumont,Paris,1,30
7/2/2015,Menilmontant,Paris,1,26
1/8/2017,Gobelins,Paris,1,29
12/8/2015,Buttes-Chaumont,Paris,1,15
12/2/2015,Batignolles-Monceau,Paris,1,35
3/27/2018,Menilmontant,Paris,1,105
5/29/2019,Gobelins,Paris,1,23
9/21/2012,Batignolles-Monceau,Paris,1,80
4/16/2013,Vaugirard,Paris,1,86
6/13/2016,Vaugirard,Paris,1,50
7/3/2016,Vaugirard,Paris,1,30
5/2/2016,Palais-Bourbon,Paris,1,30
8/10/2015,Passy,Paris,1,50
12/1/2013,Observatoire,Paris,1,60
9/14/2015,Observatoire,Paris,1,45
3/17/2014,Popincourt,Paris,1,50
7/27/2016,Menilmontant,Paris,1,70
7/22/2016,Popincourt,Paris,1,70
2/14/2015,Vaugirard,Paris,1,50
3/18/2018,Enclos-St-Laurent,Paris,1,87
3/20/2018,Menilmontant,Paris,1,90
8/30/2015,Buttes-Montmartre,Paris,1,42
3/5/2014,Palais-Bourbon,Paris,1,35
7/21/2016,Gobelins,Paris,1,25
6/26/2016,Buttes-Montmartre,Paris,1,100
9/21/2018,Vaugirard,Paris,1,25
5/26/2019,Buttes-Montmartre,Paris,1,100
5/3/2015,Menilmontant,Paris,1,60
7/18/2019,Passy,Paris,1,33
10/9/2019,Vaugirard,Paris,1,80
1/9/2014,Enclos-St-Laurent,Paris,1,35
6/30/2015,Buttes-Chaumont,Paris,1,31
7/10/2015,Buttes-Chaumont,Paris,1,30
4/5/2016,Reuilly,Paris,1,16
4/27/2014,Menilmontant,Paris,1,20
10/4/2011,Menilmontant,Paris,1,39
3/12/2014,Observatoire,Paris,1,22
5/20/2014,Enclos-St-Laurent,Paris,1,30
2/25/2012,Palais-Bourbon,Paris,1,38
6/30/2017,Buttes-Chaumont,Paris,1,19
10/25/2016,Gobelins,Paris,1,85
8/19/2016,Reuilly,Paris,1,30
7/15/2016,Gobelins,Paris,1,28
11/21/2013,Buttes-Chaumont,Paris,1,22
2/16/2017,Reuilly,Paris,1,40
1/11/2017,Observatoire,Paris,1,3000
1/15/2015,Gobelins,Paris,1,40
7/5/2020,Vaugirard,Paris,1,20
3/1/2015,Pantheon,Paris,1,35
4/7/2017,Opera,Paris,1,33
10/28/2014,Batignolles-Monceau,Paris,1,25
5/5/2018,Passy,Paris,1,23
6/10/2014,Passy,Paris,1,30
6/4/2014,Buttes-Chaumont,Paris,1,29
5/7/2016,Gobelins,Paris,1,39
5/18/2016,Gobelins,Paris,1,41
5/29/2016,Passy,Paris,1,35
5/5/2017,Observatoire,Paris,1,28
7/21/2017,Menilmontant,Paris,1,24
6/24/2018,Buttes-Chaumont,Paris,1,1160
4/7/2019,Vaugirard,Paris,1,40
12/8/2011,Buttes-Chaumont,Paris,1,57
5/21/2013,Popincourt,Paris,1,35
8/24/2012,Batignolles-Monceau,Paris,1,80
6/11/2016,Observatoire,Paris,1,38
6/25/2017,Louvre,Paris,1,125
3/12/2015,Reuilly,Paris,1,45
9/6/2014,Menilmontant,Paris,1,25
6/18/2016,Vaugirard,Paris,1,36
8/4/2016,Batignolles-Monceau,Paris,1,30
7/18/2013,Bourse,Paris,1,65
3/5/2017,Batignolles-Monceau,Paris,1,44
7/11/2016,Palais-Bourbon,Paris,1,121
8/13/2011,Hotel-de-Ville,Paris,1,50
2/8/2016,Buttes-Montmartre,Paris,1,46
2/6/2015,Menilmontant,Paris,1,21
11/28/2017,Menilmontant,Paris,1,25
8/30/2016,Bourse,Paris,1,20
8/1/2015,Gobelins,Paris,1,40
4/8/2018,Passy,Paris,1,45
6/9/2011,Bourse,Paris,1,50
4/18/2016,Buttes-Montmartre,Paris,1,35
6/6/2016,Gobelins,Paris,1,20
12/13/2016,Reuilly,Paris,1,28
3/28/2015,Buttes-Chaumont,Paris,1,60
2/5/2018,Buttes-Chaumont,Paris,1,60
4/18/2014,Palais-Bourbon,Paris,1,35
2/18/2019,Passy,Paris,1,60
7/9/2012,Buttes-Chaumont,Paris,2,45
7/30/2012,Enclos-St-Laurent,Paris,2,43
8/12/2012,Buttes-Chaumont,Paris,2,30
4/5/2013,Menilmontant,Paris,2,40
7/17/2013,Buttes-Montmartre,Paris,2,50
10/6/2013,Buttes-Chaumont,Paris,2,80
1/24/2014,Pantheon,Paris,2,35
3/27/2014,Opera,Paris,2,65
6/5/2014,Buttes-Chaumont,Paris,2,35
4/12/2014,Popincourt,Paris,2,45
7/8/2014,Menilmontant,Paris,2,20
6/1/2014,Buttes-Chaumont,Paris,2,39
11/9/2014,Temple,Paris,2,30
4/15/2015,Menilmontant,Paris,2,50
10/25/2013,Bourse,Paris,2,50
7/14/2015,Enclos-St-Laurent,Paris,2,40
8/9/2013,Opera,Paris,2,27
12/13/2014,Reuilly,Paris,2,37
8/13/2015,Buttes-Chaumont,Paris,2,60
8/10/2015,Buttes-Chaumont,Paris,2,34
8/31/2015,Popincourt,Paris,2,40
8/28/2015,Buttes-Montmartre,Paris,2,31
10/14/2015,Enclos-St-Laurent,Paris,2,57
7/17/2011,Buttes-Montmartre,Paris,2,50
11/5/2015,Bourse,Paris,2,50
9/1/2015,Passy,Paris,2,90
5/1/2014,Buttes-Chaumont,Paris,2,40
3/27/2016,Hotel-de-Ville,Paris,2,93
11/20/2014,Opera,Paris,2,50
5/18/2013,Buttes-Chaumont,Paris,2,28
6/9/2016,Passy,Paris,2,56
6/23/2015,Vaugirard,Paris,2,40
6/26/2016,Buttes-Chaumont,Paris,2,21
10/12/2015,Palais-Bourbon,Paris,2,40
6/15/2016,Temple,Paris,2,41
7/13/2016,Observatoire,Paris,2,15
